12626541: 2348, zeros: 2331, ones: 17, pp: 0.992760, history: 00000000000000000000
12626542: 215, zeros: 215, ones: 0, pp: 1.000000, history: 00000000000000000000
12626601: 1105, zeros: 1097, ones: 8, pp: 0.992760, history: 00000000000000000000
12626617: 327, zeros: 327, ones: 0, pp: 1.000000, history: 00000000000000000000
12646655: 180, zeros: 177, ones: 3, pp: 0.983333, history: 00000000000000000000
12664641: 526, zeros: 526, ones: 0, pp: 1.000000, history: 00000000000000000000
12666541: 119, zeros: 119, ones: 0, pp: 1.000000, history: 00000000000000000000
12701702: 111, zeros: 111, ones: 0, pp: 1.000000, history: 00000000000000000000
12704457: 110, zeros: 110, ones: 0, pp: 1.000000, history: 00000000000000000000
12704602: 108, zeros: 108, ones: 0, pp: 1.000000, history: 00000000000000000000
12704641: 903, zeros: 892, ones: 11, pp: 0.987818, history: 00000000000000000000
12704642: 111, zeros: 111, ones: 0, pp: 1.000000, history: 00000000000000000000
12704701: 240, zeros: 240, ones: 0, pp: 1.000000, history: 00000000000000000000
12705601: 1568, zeros: 1546, ones: 22, pp: 0.985969, history: 00000000000000000000
12705602: 134, zeros: 134, ones: 0, pp: 1.000000, history: 00000000000000000000
12705617: 351, zeros: 351, ones: 0, pp: 1.000000, history: 00000000000000000000
12707441: 1697, zeros: 1689, ones: 8, pp: 0.995286, history: 00000000000000000000
12707442: 177, zeros: 177, ones: 0, pp: 1.000000, history: 00000000000000000000
12724457: 150, zeros: 150, ones: 0, pp: 1.000000, history: 00000000000000000000
12724641: 1302, zeros: 1301, ones: 1, pp: 0.999232, history: 00000000000000000000
12724642: 128, zeros: 128, ones: 0, pp: 1.000000, history: 00000000000000000000
12727441: 362, zeros: 361, ones: 1, pp: 0.997238, history: 00000000000000000000
12740417: 116, zeros: 116, ones: 0, pp: 1.000000, history: 00000000000000000000
12741542: 117, zeros: 117, ones: 0, pp: 1.000000, history: 00000000000000000000
12741601: 760, zeros: 715, ones: 45, pp: 0.940789, history: 00000000000000000000
12741702: 215, zeros: 215, ones: 0, pp: 1.000000, history: 00000000000000000000
12744601: 4587, zeros: 4572, ones: 15, pp: 0.996730, history: 00000000000000000000
12744602: 448, zeros: 448, ones: 0, pp: 1.000000, history: 00000000000000000000
12744641: 708, zeros: 688, ones: 20, pp: 0.971751, history: 00000000000000000000
12744657: 144, zeros: 144, ones: 0, pp: 1.000000, history: 00000000000000000000
12744741: 3780, zeros: 3770, ones: 10, pp: 0.997354, history: 00000000000000000000
12744742: 467, zeros: 467, ones: 0, pp: 1.000000, history: 00000000000000000000
12745541: 239, zeros: 238, ones: 1, pp: 0.995816, history: 00000000000000000000
12745617: 318, zeros: 318, ones: 0, pp: 1.000000, history: 00000000000000000000
12745717: 134, zeros: 134, ones: 0, pp: 1.000000, history: 00000000000000000000
12745741: 309, zeros: 309, ones: 0, pp: 1.000000, history: 00000000000000000000
12746541: 256, zeros: 255, ones: 1, pp: 0.996094, history: 00000000000000000000
12746601: 1058, zeros: 1044, ones: 14, pp: 0.986767, history: 00000000000000000000
12760417: 131, zeros: 131, ones: 0, pp: 1.000000, history: 00000000000000000000
12764553: 249, zeros: 244, ones: 5, pp: 0.979920, history: 00000000000000000000
12764601: 520, zeros: 440, ones: 80, pp: 0.846154, history: 00000000000000000000
12764617: 164, zeros: 164, ones: 0, pp: 1.000000, history: 00000000000000000000
12764701: 3449, zeros: 3449, ones: 0, pp: 1.000000, history: 00000000000000000000
12764702: 309, zeros: 309, ones: 0, pp: 1.000000, history: 00000000000000000000
12765541: 177, zeros: 176, ones: 1, pp: 0.994350, history: 00000000000000000000
12765641: 705, zeros: 704, ones: 1, pp: 0.998582, history: 00000000000000000000
12765655: 174, zeros: 173, ones: 1, pp: 0.994253, history: 00000000000000000000
12765702: 164, zeros: 164, ones: 0, pp: 1.000000, history: 00000000000000000000
12765741: 122, zeros: 122, ones: 0, pp: 1.000000, history: 00000000000000000000
12766501: 1476, zeros: 1465, ones: 11, pp: 0.992547, history: 00000000000000000000
12766502: 134, zeros: 134, ones: 0, pp: 1.000000, history: 00000000000000000000
12766601: 931, zeros: 931, ones: 0, pp: 1.000000, history: 00000000000000000000
12766641: 1237, zeros: 1189, ones: 48, pp: 0.961196, history: 00000000000000000000
12766741: 839, zeros: 825, ones: 14, pp: 0.983313, history: 00000000000000000000
12767441: 221, zeros: 173, ones: 48, pp: 0.782805, history: 00000000000000000000
13204655: 685, zeros: 642, ones: 43, pp: 0.937226, history: 00000000000000000000
13206541: 150, zeros: 148, ones: 2, pp: 0.986667, history: 00000000000000000000
13206613: 116, zeros: 98, ones: 18, pp: 0.844828, history: 00000000000000000000
13226653: 311, zeros: 302, ones: 9, pp: 0.971061, history: 00000000000000000000
13241542: 118, zeros: 118, ones: 0, pp: 1.000000, history: 00000000000000000000
13241601: 610, zeros: 566, ones: 44, pp: 0.927869, history: 00000000000000000000
13241701: 431, zeros: 351, ones: 80, pp: 0.814385, history: 00000000000000000000
13241702: 157, zeros: 157, ones: 0, pp: 1.000000, history: 00000000000000000000
13244615: 262, zeros: 261, ones: 1, pp: 0.996183, history: 00000000000000000000
13244641: 2108, zeros: 2026, ones: 82, pp: 0.961101, history: 00000000000000000000
13244642: 204, zeros: 204, ones: 0, pp: 1.000000, history: 00000000000000000000
13245541: 125, zeros: 125, ones: 0, pp: 1.000000, history: 00000000000000000000
13245617: 155, zeros: 155, ones: 0, pp: 1.000000, history: 00000000000000000000
13245641: 151, zeros: 150, ones: 1, pp: 0.993377, history: 00000000000000000000
13245701: 156, zeros: 155, ones: 1, pp: 0.993590, history: 00000000000000000000
13245757: 316, zeros: 316, ones: 0, pp: 1.000000, history: 00000000000000000000
13246517: 148, zeros: 148, ones: 0, pp: 1.000000, history: 00000000000000000000
13246601: 233, zeros: 233, ones: 0, pp: 1.000000, history: 00000000000000000000
13247441: 743, zeros: 738, ones: 5, pp: 0.993271, history: 00000000000000000000
13260417: 124, zeros: 124, ones: 0, pp: 1.000000, history: 00000000000000000000
13261602: 135, zeros: 135, ones: 0, pp: 1.000000, history: 00000000000000000000
13261702: 214, zeros: 214, ones: 0, pp: 1.000000, history: 00000000000000000000
13264457: 262, zeros: 262, ones: 0, pp: 1.000000, history: 00000000000000000000
13264641: 929, zeros: 919, ones: 10, pp: 0.989236, history: 00000000000000000000
13265401: 216, zeros: 215, ones: 1, pp: 0.995370, history: 00000000000000000000
13265617: 121, zeros: 121, ones: 0, pp: 1.000000, history: 00000000000000000000
13265651: 135, zeros: 122, ones: 13, pp: 0.903704, history: 00000000000000000000
13265741: 389, zeros: 389, ones: 0, pp: 1.000000, history: 00000000000000000000
13266601: 1103, zeros: 1100, ones: 3, pp: 0.997280, history: 00000000000000000000
13266602: 118, zeros: 118, ones: 0, pp: 1.000000, history: 00000000000000000000
13266655: 438, zeros: 438, ones: 0, pp: 1.000000, history: 00000000000000000000
13300417: 263, zeros: 263, ones: 0, pp: 1.000000, history: 00000000000000000000
13300755: 154, zeros: 153, ones: 1, pp: 0.993506, history: 00000000000000000000
13301601: 874, zeros: 789, ones: 85, pp: 0.902746, history: 00000000000000000000
13301702: 157, zeros: 157, ones: 0, pp: 1.000000, history: 00000000000000000000
13304641: 490, zeros: 487, ones: 3, pp: 0.993878, history: 00000000000000000000
13305401: 1249, zeros: 1241, ones: 8, pp: 0.993595, history: 00000000000000000000
13305402: 120, zeros: 120, ones: 0, pp: 1.000000, history: 00000000000000000000
13305617: 353, zeros: 353, ones: 0, pp: 1.000000, history: 00000000000000000000
13305741: 3491, zeros: 3491, ones: 0, pp: 1.000000, history: 00000000000000000000
13305742: 284, zeros: 284, ones: 0, pp: 1.000000, history: 00000000000000000000
13306541: 481, zeros: 478, ones: 3, pp: 0.993763, history: 00000000000000000000
13306655: 612, zeros: 597, ones: 15, pp: 0.975490, history: 00000000000000000000
13307441: 394, zeros: 389, ones: 5, pp: 0.987310, history: 00000000000000000000
13324553: 509, zeros: 509, ones: 0, pp: 1.000000, history: 00000000000000000000
13324641: 114, zeros: 114, ones: 0, pp: 1.000000, history: 00000000000000000000
13325601: 158, zeros: 158, ones: 0, pp: 1.000000, history: 00000000000000000000
13325655: 102, zeros: 99, ones: 3, pp: 0.970588, history: 00000000000000000000
13326501: 407, zeros: 407, ones: 0, pp: 1.000000, history: 00000000000000000000
13326517: 171, zeros: 171, ones: 0, pp: 1.000000, history: 00000000000000000000
13326541: 300, zeros: 299, ones: 1, pp: 0.996667, history: 00000000000000000000
13326601: 1251, zeros: 1250, ones: 1, pp: 0.999201, history: 00000000000000000000
13326602: 128, zeros: 128, ones: 0, pp: 1.000000, history: 00000000000000000000
13344641: 1252, zeros: 1249, ones: 3, pp: 0.997604, history: 00000000000000000000
13344642: 122, zeros: 122, ones: 0, pp: 1.000000, history: 00000000000000000000
13344655: 1585, zeros: 1574, ones: 11, pp: 0.993060, history: 00000000000000000000
13364457: 466, zeros: 466, ones: 0, pp: 1.000000, history: 00000000000000000000
13364655: 811, zeros: 739, ones: 72, pp: 0.911221, history: 00000000000000000000
13365701: 414, zeros: 413, ones: 1, pp: 0.997585, history: 00000000000000000000
13365741: 157, zeros: 157, ones: 0, pp: 1.000000, history: 00000000000000000000
13621601: 789, zeros: 740, ones: 49, pp: 0.937896, history: 00000000000000000000
13621702: 229, zeros: 229, ones: 0, pp: 1.000000, history: 00000000000000000000
13626541: 138, zeros: 137, ones: 1, pp: 0.992754, history: 00000000000000000000
20401202: 168, zeros: 144, ones: 24, pp: 0.857143, history: 00000000000000000000
20401224: 155, zeros: 153, ones: 2, pp: 0.987097, history: 00000000000000000000
20401702: 218, zeros: 218, ones: 0, pp: 1.000000, history: 00000000000000000000
20403507: 1367, zeros: 1367, ones: 0, pp: 1.000000, history: 00000000000000000000
20403602: 111, zeros: 111, ones: 0, pp: 1.000000, history: 00000000000000000000
20407302: 209, zeros: 208, ones: 1, pp: 0.995215, history: 00000000000000000000
20410102: 122, zeros: 122, ones: 0, pp: 1.000000, history: 00000000000000000000
20410222: 486, zeros: 486, ones: 0, pp: 1.000000, history: 00000000000000000000
20410233: 173, zeros: 173, ones: 0, pp: 1.000000, history: 00000000000000000000
20410322: 115, zeros: 115, ones: 0, pp: 1.000000, history: 00000000000000000000
20410622: 150, zeros: 150, ones: 0, pp: 1.000000, history: 00000000000000000000
20410722: 284, zeros: 284, ones: 0, pp: 1.000000, history: 00000000000000000000
20411102: 3065, zeros: 3064, ones: 1, pp: 0.999674, history: 00000000000000000000
20411133: 1168, zeros: 978, ones: 190, pp: 0.837329, history: 00000000000000000000
20411222: 397, zeros: 395, ones: 2, pp: 0.994962, history: 00000000000000000000
20411223: 2401, zeros: 2401, ones: 0, pp: 1.000000, history: 00000000000000000000
20411233: 532, zeros: 532, ones: 0, pp: 1.000000, history: 00000000000000000000
20411236: 648, zeros: 648, ones: 0, pp: 1.000000, history: 00000000000000000000
20411322: 859, zeros: 858, ones: 1, pp: 0.998836, history: 00000000000000000000
20411323: 106, zeros: 104, ones: 2, pp: 0.981132, history: 00000000000000000000
20411326: 501, zeros: 501, ones: 0, pp: 1.000000, history: 00000000000000000000
20411333: 147, zeros: 147, ones: 0, pp: 1.000000, history: 00000000000000000000
20411422: 332, zeros: 332, ones: 0, pp: 1.000000, history: 00000000000000000000
20411423: 578, zeros: 578, ones: 0, pp: 1.000000, history: 00000000000000000000
20411426: 778, zeros: 778, ones: 0, pp: 1.000000, history: 00000000000000000000
20411536: 632, zeros: 632, ones: 0, pp: 1.000000, history: 00000000000000000000
20411622: 694, zeros: 694, ones: 0, pp: 1.000000, history: 00000000000000000000
20411623: 493, zeros: 493, ones: 0, pp: 1.000000, history: 00000000000000000000
20411626: 509, zeros: 509, ones: 0, pp: 1.000000, history: 00000000000000000000
20411633: 158, zeros: 158, ones: 0, pp: 1.000000, history: 00000000000000000000
20411722: 208, zeros: 208, ones: 0, pp: 1.000000, history: 00000000000000000000
20411723: 223, zeros: 223, ones: 0, pp: 1.000000, history: 00000000000000000000
20411726: 224, zeros: 224, ones: 0, pp: 1.000000, history: 00000000000000000000
20412023: 371, zeros: 371, ones: 0, pp: 1.000000, history: 00000000000000000000
20412102: 1420, zeros: 1420, ones: 0, pp: 1.000000, history: 00000000000000000000
20412133: 168, zeros: 167, ones: 1, pp: 0.994048, history: 00000000000000000000
20412426: 151, zeros: 151, ones: 0, pp: 1.000000, history: 00000000000000000000
20412522: 114, zeros: 114, ones: 0, pp: 1.000000, history: 00000000000000000000
20412722: 325, zeros: 323, ones: 2, pp: 0.993846, history: 00000000000000000000
20413022: 2533, zeros: 2532, ones: 1, pp: 0.999605, history: 00000000000000000000
20413023: 3162, zeros: 3162, ones: 0, pp: 1.000000, history: 00000000000000000000
20413026: 1816, zeros: 1816, ones: 0, pp: 1.000000, history: 00000000000000000000
20413033: 227, zeros: 227, ones: 0, pp: 1.000000, history: 00000000000000000000
20413133: 1468, zeros: 1458, ones: 10, pp: 0.993188, history: 00000000000000000000
20413233: 170, zeros: 170, ones: 0, pp: 1.000000, history: 00000000000000000000
20413323: 122, zeros: 122, ones: 0, pp: 1.000000, history: 00000000000000000000
20413326: 115, zeros: 115, ones: 0, pp: 1.000000, history: 00000000000000000000
20413422: 568, zeros: 567, ones: 1, pp: 0.998239, history: 00000000000000000000
20413423: 530, zeros: 530, ones: 0, pp: 1.000000, history: 00000000000000000000
20413426: 1009, zeros: 1009, ones: 0, pp: 1.000000, history: 00000000000000000000
20413522: 1424, zeros: 1424, ones: 0, pp: 1.000000, history: 00000000000000000000
20413523: 985, zeros: 985, ones: 0, pp: 1.000000, history: 00000000000000000000
20413526: 713, zeros: 713, ones: 0, pp: 1.000000, history: 00000000000000000000
20413533: 389, zeros: 389, ones: 0, pp: 1.000000, history: 00000000000000000000
20413536: 388, zeros: 388, ones: 0, pp: 1.000000, history: 00000000000000000000
20413622: 189, zeros: 189, ones: 0, pp: 1.000000, history: 00000000000000000000
20413623: 558, zeros: 557, ones: 1, pp: 0.998208, history: 00000000000000000000
20413626: 145, zeros: 145, ones: 0, pp: 1.000000, history: 00000000000000000000
20414326: 217, zeros: 216, ones: 1, pp: 0.995392, history: 00000000000000000000
20414426: 667, zeros: 667, ones: 0, pp: 1.000000, history: 00000000000000000000
20414723: 182, zeros: 182, ones: 0, pp: 1.000000, history: 00000000000000000000
20414726: 229, zeros: 229, ones: 0, pp: 1.000000, history: 00000000000000000000
20415022: 632, zeros: 632, ones: 0, pp: 1.000000, history: 00000000000000000000
20415023: 402, zeros: 402, ones: 0, pp: 1.000000, history: 00000000000000000000
20415026: 171, zeros: 171, ones: 0, pp: 1.000000, history: 00000000000000000000
20415033: 221, zeros: 221, ones: 0, pp: 1.000000, history: 00000000000000000000
20415133: 267, zeros: 267, ones: 0, pp: 1.000000, history: 00000000000000000000
20415222: 267, zeros: 267, ones: 0, pp: 1.000000, history: 00000000000000000000
20415223: 1259, zeros: 1259, ones: 0, pp: 1.000000, history: 00000000000000000000
20415226: 235, zeros: 235, ones: 0, pp: 1.000000, history: 00000000000000000000
20415233: 122, zeros: 122, ones: 0, pp: 1.000000, history: 00000000000000000000
20415323: 1011, zeros: 1011, ones: 0, pp: 1.000000, history: 00000000000000000000
20415332: 451, zeros: 451, ones: 0, pp: 1.000000, history: 00000000000000000000
20415422: 276, zeros: 276, ones: 0, pp: 1.000000, history: 00000000000000000000
20415423: 291, zeros: 291, ones: 0, pp: 1.000000, history: 00000000000000000000
20415426: 11745, zeros: 11745, ones: 0, pp: 1.000000, history: 00000000000000000000
20415623: 286, zeros: 286, ones: 0, pp: 1.000000, history: 00000000000000000000
20415626: 194, zeros: 194, ones: 0, pp: 1.000000, history: 00000000000000000000
20415722: 2494, zeros: 2494, ones: 0, pp: 1.000000, history: 00000000000000000000
20415723: 1131, zeros: 1131, ones: 0, pp: 1.000000, history: 00000000000000000000
20415726: 3425, zeros: 3425, ones: 0, pp: 1.000000, history: 00000000000000000000
20417123: 436, zeros: 436, ones: 0, pp: 1.000000, history: 00000000000000000000
20441702: 133, zeros: 133, ones: 0, pp: 1.000000, history: 00000000000000000000
20501024: 101, zeros: 91, ones: 10, pp: 0.900990, history: 00000000000000000000
20512102: 255, zeros: 255, ones: 0, pp: 1.000000, history: 00000000000000000000
20514426: 109, zeros: 109, ones: 0, pp: 1.000000, history: 00000000000000000000
20753427: 186, zeros: 186, ones: 0, pp: 1.000000, history: 00000000000000000000
20755302: 929, zeros: 929, ones: 0, pp: 1.000000, history: 00000000000000000000
20755402: 562, zeros: 561, ones: 1, pp: 0.998221, history: 00000000000000000000
20755426: 103, zeros: 103, ones: 0, pp: 1.000000, history: 00000000000000000000
21101202: 443, zeros: 440, ones: 3, pp: 0.993228, history: 00000000000000000000
21101224: 314, zeros: 309, ones: 5, pp: 0.984076, history: 00000000000000000000
21101702: 107, zeros: 107, ones: 0, pp: 1.000000, history: 00000000000000000000
21101724: 105, zeros: 105, ones: 0, pp: 1.000000, history: 00000000000000000000
21107430: 414, zeros: 414, ones: 0, pp: 1.000000, history: 00000000000000000000
21110222: 145, zeros: 145, ones: 0, pp: 1.000000, history: 00000000000000000000
21111102: 193, zeros: 193, ones: 0, pp: 1.000000, history: 00000000000000000000
